"year"	"gender"	"field"	"count"	"total"
"1970"	"Female"	"Harvard University"	2155	69753
"1970"	"Female"	"University of Michigan at Ann Arbor"	9092	69753
"1970"	"Gender"	"George Mason University"	0	69753
"1970"	"Male"	"Tufts University"	2219	69753
"1970"	"Female"	"Holy Cross College"	0	69753
"1970"	"Female"	"University of Rhode Island"	3414	69753
"1970"	"Gender"	"Harvard University"	0	69753
"1970"	"Male"	"University of California-Berkeley"	1312	69753
"1970"	"Gender"	"Holy Cross College"	0	69753
"1970"	"Gender"	"University of Rhode Island"	0	69753
"1970"	"Gender"	"Stanford University"	0	69753
"1970"	"Male"	"Harvard University"	2155	69753
"1970"	"Gender"	"Princeton University"	0	69753
"1970"	"Female"	"University of Maine"	2053	69753
"1970"	"Male"	"Holy Cross College"	0	69753
"1970"	"Male"	"University of Rhode Island"	3414	69753
"1970"	"Gender"	"Ball State University"	0	69753
"1970"	"Female"	"Stanford University"	1305	69753
"1970"	"Male"	"Brandeis University"	2133	69753
"1970"	"Gender"	"Richard Stockton College of New Jersey"	0	69753
"1970"	"Gender"	"Brandeis University"	0	69753
"1970"	"Gender"	"University of California-Berkeley"	0	69753
"1970"	"Male"	"Princeton University"	2627	69753
"1970"	"Male"	"Ball State University"	1786	69753
"1970"	"Female"	"Ball State University"	1786	69753
"1970"	"Gender"	"Tufts University"	0	69753
"1970"	"Female"	"Richard Stockton College of New Jersey"	0	69753
"1970"	"Female"	"Emerson College"	2146	69753
"1970"	"Female"	"Tufts University"	2219	69753
"1970"	"Male"	"Stanford University"	1305	69753
"1970"	"Male"	"Richard Stockton College of New Jersey"	0	69753
"1970"	"Gender"	"Emerson College"	0	69753
"1971"	"Male"	"George Mason University"	3749	72380
"1971"	"Gender"	"Northeastern University"	0	72380
"1971"	"Male"	"Harvard University"	2155	72380
"1971"	"Male"	"Emerson College"	2146	72380
"1971"	"Female"	"University of Rhode Island"	3414	72380
"1971"	"Gender"	"University of Michigan at Ann Arbor"	0	72380
"1971"	"Female"	"Northeastern University"	2199	72380
"1971"	"Female"	"George Mason University"	3749	72380
"1971"	"Male"	"Princeton University"	2627	72380
"1971"	"Male"	"University of Maine"	2053	72380
"1971"	"Female"	"Princeton University"	2627	72380
"1971"	"Male"	"Northeastern University"	2199	72380
"1971"	"Female"	"Harvard University"	2155	72380
"1971"	"Gender"	"University of Maine"	0	72380
"1971"	"Female"	"Brandeis University"	2133	72380
"1971"	"Gender"	"George Mason University"	0	72380
"1971"	"Female"	"Holy Cross College"	0	72380
"1971"	"Gender"	"Holy Cross College"	0	72380
"1971"	"Gender"	"University of Rhode Island"	0	72380
"1971"	"Gender"	"Harvard University"	0	72380
"1971"	"Male"	"University of Michigan at Ann Arbor"	9092	72380
"1971"	"Male"	"Richard Stockton College of New Jersey"	0	72380
"1971"	"Male"	"Holy Cross College"	0	72380
"1971"	"Gender"	"Stanford University"	0	72380
"1971"	"Male"	"University of Rhode Island"	3414	72380
"1971"	"Gender"	"Princeton University"	0	72380
"1971"	"Female"	"Stanford University"	1305	72380
"1971"	"Male"	"Brandeis University"	2133	72380
"1971"	"Gender"	"Richard Stockton College of New Jersey"	0	72380
"1971"	"Female"	"Ball State University"	1786	72380
"1971"	"Gender"	"Ball State University"	0	72380
"1971"	"Female"	"Emerson College"	2146	72380
"1971"	"Male"	"University of California-Berkeley"	1312	72380
"1971"	"Male"	"Tufts University"	2219	72380
"1971"	"Gender"	"Brandeis University"	0	72380
"1971"	"Female"	"University of California-Berkeley"	1312	72380
"1971"	"Gender"	"Tufts University"	0	72380
"1971"	"Female"	"Richard Stockton College of New Jersey"	0	72380
"1971"	"Female"	"University of Michigan at Ann Arbor"	9092	72380
